,id,obtime,category,description,description_id,lon,lat
2207,808345,2015-04-03T19:54:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-85.72363413,37.86261806
2208,808350,2015-04-03T19:59:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-83.92299,39.04023
2209,808387,2015-04-03T20:46:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-86.36103,37.84766
2210,808412,2015-04-03T21:23:00Z,Flood,Homes or buildings filled with water,42,-84.95341,38.15223
2211,808556,2015-04-03T23:39:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-81.62257,38.10666
2212,808573,2015-04-03T23:57:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-83.04882,37.97089
2213,808837,2015-04-04T15:08:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-86.36109,37.8477
2214,808933,2015-04-04T20:35:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-83.98205,37.69579
2215,808935,2015-04-04T20:41:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-83.94607,37.68039
2216,808942,2015-04-04T20:57:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-83.85972,37.67751
2217,810443,2015-04-07T15:44:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-85.77207977,38.40631032
2218,810524,2015-04-07T19:06:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-88.11198805,38.3930952
2219,810526,2015-04-07T19:06:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-88.11198805,38.3930952
2220,810621,2015-04-07T21:15:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-87.4875776,38.0969807
2221,810623,2015-04-07T21:16:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-87.476607,38.08562275
2222,810622,2015-04-07T21:17:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-87.4932019,38.0441006
2223,810624,2015-04-07T21:18:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-87.4778876,38.0428148
2224,810631,2015-04-07T21:21:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-86.17361221,38.31857621
2225,810632,2015-04-07T21:22:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-87.45984976,37.98666721
2226,810639,2015-04-07T21:26:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-87.48071158,37.94308037
2227,810710,2015-04-07T22:19:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-84.02012,37.00991
2228,810977,2015-04-08T04:01:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,116.35126,39.89378
2229,811233,2015-04-08T13:45:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-82.61179,40.08837
2230,811245,2015-04-08T13:58:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-83.85596,37.66885
2231,812082,2015-04-08T23:08:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-92.38674,38.93411
2232,812167,2015-04-08T23:52:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-86.07674099,39.74160785
2233,812173,2015-04-08T23:57:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-86.11154089,39.75915427
2234,812777,2015-04-09T12:14:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-79.99164045,39.88236524
2235,812911,2015-04-09T14:02:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-87.974172,43.7518145
2236,813122,2015-04-09T17:37:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-87.98641679,42.02774834
2237,813113,2015-04-09T17:38:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-88.20912,43.07766
2238,813129,2015-04-09T17:45:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-88.00884384,42.03085503
2239,813148,2015-04-09T18:10:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-82.3288759,40.8604928
2240,813176,2015-04-09T18:56:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-82.3489137,40.8743136
2241,813213,2015-04-09T19:34:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-88.0616029,42.995118
2242,813214,2015-04-09T19:34:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-88.0616029,42.995118
2243,813249,2015-04-09T20:16:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-88.0933997,41.9891388
2244,813380,2015-04-09T21:28:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-85.54511969,42.99334917
2245,813460,2015-04-09T22:01:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-91.01965,41.58999
2246,814040,2015-04-10T02:19:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-86.46130311,43.95541657
2247,814054,2015-04-10T02:28:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-89.4339468,44.4735215
2248,814074,2015-04-10T02:39:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-86.12463189,42.81611771
2249,814186,2015-04-10T05:19:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-89.26441934,36.13194345
2250,814222,2015-04-10T06:45:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-85.13126,39.12044
2251,814258,2015-04-10T07:59:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-86.1979087,36.7573086
2252,814254,2015-04-10T07:59:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-86.1979087,36.7573086
2253,814259,2015-04-10T07:59:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-86.1979087,36.7573086
2254,814262,2015-04-10T07:59:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-86.1979087,36.7573086
2255,814261,2015-04-10T07:59:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-86.1979087,36.7573086
2256,814260,2015-04-10T07:59:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-86.1979087,36.7573086
2257,814264,2015-04-10T07:59:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-86.1979087,36.7573086
2258,814263,2015-04-10T07:59:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-86.1979087,36.7573086
2259,814257,2015-04-10T07:59:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-86.1979087,36.7573086
2260,814256,2015-04-10T07:59:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-86.1979087,36.7573086
2261,814255,2015-04-10T07:59:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-86.1979087,36.7573086
2262,814282,2015-04-10T08:58:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-85.28957,37.29302
2263,814717,2015-04-10T19:42:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-93.21862716,30.19174114
2264,814719,2015-04-10T19:43:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-95.35597,28.94552
2265,814720,2015-04-10T19:43:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-93.21712133,30.19454094
2266,814746,2015-04-10T20:32:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-93.20962632,30.19287149
2267,814756,2015-04-10T20:49:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-93.21406715,30.20075865
2268,815246,2015-04-11T23:15:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-99.46987,27.57762
2269,815694,2015-04-13T01:50:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-100.1433697,34.86357114
2270,815820,2015-04-13T04:32:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-88.26311,30.6091
2271,816054,2015-04-13T12:42:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-93.19355827,30.20405639
2272,816136,2015-04-13T14:21:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.2037605,33.6454763
2273,816135,2015-04-13T14:21:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.2037605,33.6454763
2274,816137,2015-04-13T14:21:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.2037605,33.6454763
2275,816134,2015-04-13T14:21:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.2037605,33.6454763
2276,816140,2015-04-13T14:21:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.2037605,33.6454763
2277,816138,2015-04-13T14:21:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.2037605,33.6454763
2278,816141,2015-04-13T14:21:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.2037605,33.6454763
2279,816149,2015-04-13T14:44:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.22897,33.63728
2280,816185,2015-04-13T15:48:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.70121437,33.01954542
2281,816191,2015-04-13T15:50:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.6939927,33.019580500000004
2282,816208,2015-04-13T16:10:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.73905,33.45357
2283,816314,2015-04-13T19:25:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-95.35747,33.43448
2284,816723,2015-04-14T05:04:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-88.82958,35.62714
2285,816812,2015-04-14T11:56:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-84.4199606,37.4077281
2286,816821,2015-04-14T12:00:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-85.26029,37.16856
2287,816846,2015-04-14T12:35:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-82.94039,38.34876
2288,816853,2015-04-14T12:38:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-82.9401,38.34859
2289,816860,2015-04-14T12:46:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.39044,27.81814
2290,816954,2015-04-14T15:10:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-82.50966,38.41336
2291,816973,2015-04-14T15:45:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-91.14343128,30.17071292
2292,817049,2015-04-14T18:19:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-83.69221,37.78792
2293,817056,2015-04-14T18:24:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-83.67808,37.7726
2294,817055,2015-04-14T18:31:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-83.67334,37.76514
2295,817110,2015-04-14T20:25:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-86.5139,36.578
2296,817117,2015-04-14T20:38:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-80.68079,37.69565
2297,817141,2015-04-14T21:23:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-78.91449704,36.71464895
2298,817244,2015-04-14T23:34:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-82.67962,38.52969
2299,817250,2015-04-14T23:47:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-87.8747,30.47248
2300,817414,2015-04-15T11:54:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-83.93172,37.85391
2301,817481,2015-04-15T14:03:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-87.44111,35.74934
2302,817787,2015-04-16T03:07:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-88.38111,35.68353
2303,817815,2015-04-16T06:57:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-88.78804,35.67801
2304,817946,2015-04-16T13:19:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,16.35699,48.24903
2305,818195,2015-04-16T21:03:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-93.20417103,30.2047769
2306,818200,2015-04-16T21:06:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-98.09173594,32.8073708
2307,818686,2015-04-17T11:04:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-86.14798224,32.33147727
2308,818773,2015-04-17T12:25:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-99.81272,35.4656
2309,819026,2015-04-17T20:03:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-100.47639,31.42085
2310,819028,2015-04-17T20:03:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-100.47639,31.42085
2311,819032,2015-04-17T20:05:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-100.47644,31.42084
2312,819064,2015-04-17T20:45:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-85.11436903,33.39765075
2313,819119,2015-04-17T21:53:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-98.0917209,32.8069187
2314,819305,2015-04-18T01:57:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.89466,33.14882
2315,819342,2015-04-18T02:52:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.3132,29.28504
2316,819378,2015-04-18T04:40:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-95.22882329,29.55003992
2317,819383,2015-04-18T04:49:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-95.15406363,29.55291925
2318,819569,2015-04-18T14:40:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-95.14724,30.0482
2319,820027,2015-04-19T00:37:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.41963,35.17763
2320,820162,2015-04-19T01:42:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.82296,33.07936
2321,820176,2015-04-19T01:46:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.72952,33.07549
2322,820285,2015-04-19T03:10:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.72965,33.07539
2323,820300,2015-04-19T03:29:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-88.78636539,32.41506877
2324,820319,2015-04-19T04:19:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-90.00155726,32.26828486
2325,820321,2015-04-19T04:20:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-90.00153761,32.26828526
2326,820569,2015-04-19T15:46:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-86.22499662,30.3841133
2327,820611,2015-04-19T16:35:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-86.51648,36.57411
2328,820768,2015-04-19T18:42:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-82.67946,38.52948
2329,821021,2015-04-19T21:02:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-86.36108,37.84775
2330,821071,2015-04-19T21:27:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-86.6019179,34.7243591
2331,821316,2015-04-19T23:21:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-87.64625,41.96161
2332,821322,2015-04-19T23:22:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-81.8588161,36.142792299999996
2333,821326,2015-04-19T23:26:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-87.65981,41.98548
2334,821331,2015-04-19T23:29:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-87.67139,41.99056
2335,821496,2015-04-20T01:27:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-94.91735,36.9725
2336,821775,2015-04-20T12:35:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-75.29834,39.96551
2337,822250,2015-04-20T23:42:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-77.90304,40.78564
2338,822396,2015-04-21T02:24:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-77.7192868,39.6622607
2339,822397,2015-04-21T02:24:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-77.7192868,39.6622607
2340,822411,2015-04-21T02:50:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-75.67172,39.66477
2341,822436,2015-04-21T03:56:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-71.44683,41.90133
2342,823531,2015-04-22T12:46:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.94041,34.50942
2343,824219,2015-04-22T23:58:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.1960648,31.4659024
2344,824258,2015-04-23T00:35:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.57881,31.7727
2345,824284,2015-04-23T01:11:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.99779288,31.67110531
2346,824557,2015-04-23T15:08:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-82.6676466,27.8228798
2347,824618,2015-04-23T16:20:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-82.66842649,27.82210655
2348,825220,2015-04-24T15:32:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.6983077,32.9656601
2349,825292,2015-04-24T17:00:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.88644,33.14443
2350,825295,2015-04-24T17:09:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.09919,33.22603
2351,825332,2015-04-24T17:55:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.2633,34.12869
2352,825641,2015-04-24T23:03:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.65988,32.76721
2353,825790,2015-04-24T23:59:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.33553514,32.86333504
2354,825747,2015-04-24T23:59:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.33553514,32.86333504
2355,825796,2015-04-25T00:28:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.70380632,33.03008459
2356,825798,2015-04-25T00:30:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.46361051,32.74676749
2357,825805,2015-04-25T00:34:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.61679,32.95697
2358,825823,2015-04-25T00:55:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.4094375,32.7555138
2359,825846,2015-04-25T01:25:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.3094761,32.9580279
2360,825926,2015-04-25T02:46:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-94.00325,33.49558
2361,825930,2015-04-25T02:57:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-93.97503,33.46137
2362,825932,2015-04-25T02:57:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-93.97503,33.46137
2363,826395,2015-04-25T18:44:00Z,Flood,"Homes, buildings or vehicles swept away",43,-118.0053001,33.7140319
2364,826490,2015-04-25T21:03:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-82.67899,38.52978
2365,826647,2015-04-25T23:29:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-82.99155091,32.50602697
2366,827398,2015-04-27T05:02:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.5629,31.73416
2367,827419,2015-04-27T06:00:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.51181,32.0657
2368,827421,2015-04-27T06:02:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.18267176,31.50690833
2369,827441,2015-04-27T07:01:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.20303665,31.46912429
2370,827451,2015-04-27T07:29:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.20302199,31.46911772
2371,827473,2015-04-27T10:09:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-94.9179,30.73515
2372,827515,2015-04-27T12:19:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-93.25991259,30.19618852
2373,827514,2015-04-27T12:23:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-93.21918223,30.19644529
2374,827655,2015-04-27T18:25:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-98.06129994,32.81103926
2375,827713,2015-04-27T20:27:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.72808244,35.46649998
2376,827712,2015-04-27T20:27:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.72808244,35.46649998
2377,827732,2015-04-27T21:23:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.44369,35.21153
2378,827737,2015-04-27T21:25:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.44128,35.20418
2379,827816,2015-04-27T23:41:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.14934501,32.73243089
2380,827842,2015-04-28T00:37:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.82442957,32.76873849
2381,827859,2015-04-28T01:08:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.19483,35.64585
2382,827861,2015-04-28T01:14:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.29824,35.61851
2383,827864,2015-04-28T01:19:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.19471,35.51811
2384,827868,2015-04-28T01:24:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-99.82499,35.46557
2385,828228,2015-04-29T07:25:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-81.8015229,26.17201388
2386,828347,2015-04-29T22:02:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.77336862,32.82223433
2387,828345,2015-04-29T22:02:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.77336862,32.82223433
2388,828622,2015-04-30T21:58:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-78.98058,36.03455
2389,844399,2015-05-04T23:56:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-106.59468171,35.10408325
2390,844972,2015-05-05T22:00:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.85642864,33.55559797
2391,845200,2015-05-06T01:27:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.454099,35.2182683
2392,845303,2015-05-06T05:00:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.65987414,34.76299938
2393,845326,2015-05-06T05:51:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.4186362,35.22338458
2394,845330,2015-05-06T05:56:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.38859,35.49143
2395,845338,2015-05-06T06:03:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.55369,35.33106
2396,845340,2015-05-06T06:07:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.45209,35.21838
2397,845730,2015-05-06T22:07:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.55373,35.33105
2398,845790,2015-05-06T22:49:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.55369,35.33094
2399,845846,2015-05-06T23:29:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.55369,35.33096
2400,845871,2015-05-07T00:05:00Z,Flood,Homes or buildings filled with water,42,-97.50371132,35.34713677
2401,845873,2015-05-07T00:11:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.49306,35.29609
2402,845983,2015-05-07T02:00:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.52359671,35.30723507
2403,846027,2015-05-07T02:08:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.4532796,35.32789917
2404,846113,2015-05-07T02:48:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.49261,35.22918
2405,846135,2015-05-07T03:14:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.45523,35.21331
2406,846141,2015-05-07T03:24:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.43276,35.42857
2407,846165,2015-05-07T04:09:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.68036,40.80283
2408,846182,2015-05-07T04:48:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.62281664,40.8234337
2409,846200,2015-05-07T06:43:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.67695,40.7333
2410,846616,2015-05-07T22:01:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-98.49152,34.04934
2411,846806,2015-05-08T00:36:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-93.35262,34.39567
2412,846807,2015-05-08T00:36:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-93.36032,34.39278
2413,846895,2015-05-08T02:11:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-95.76809346,34.91476569
2414,846922,2015-05-08T02:41:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.40454,34.01904
2415,846929,2015-05-08T02:44:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.92454487,32.67099172
2416,847026,2015-05-08T03:51:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.68492316,33.16369057
2417,847052,2015-05-08T04:10:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.36405,33.16927
2418,847459,2015-05-08T21:28:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-88.30315301,41.60705389
2419,847466,2015-05-08T21:30:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-99.09579,35.02937
2420,847489,2015-05-08T21:43:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-87.85280905,41.94108217
2421,847496,2015-05-08T21:47:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-88.26881787,41.64006435
